# Configuracion:
# Concentracion g/m^3_=_10000.0
# C_Vs_to_Am_M_A/Vsm_=_254322799225.57578
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_ref_Hz_=_135126.6936706437
# 
Resultados:
# tau_s_=_(3.81+/-0.04)e-07
# dphi_rad_=_6.60+/-0.00
# SAR_W/g_=_469.93+/-8.63
# Hc_kA/m_=_14.89+/-0.10
# Mr_A/m_=_308.82+/-7.09
# Suceptibilidad_a_M=0_=_0.0293+/-0.0009

Nombre_archivo	Time_m	Temperatura_(ºC)	Mr_(A/m)	Hc_(kA/m)	Campo_max_(A/m)	Mag_max_(A/m)	f0	mag0	dphi0	SAR_(W/g)	Tau_(s)	N	xi_M_0
135kHz_100dA_100Mss_Ni0cRD006.txt	29/05/2024 15:25:39	20.6	295.55	14.63	38460.00	715.32	1.351047e+05	5.463332e+00	6.589069e+00	455.35	3.719778e-07	4441	2.787e-02
135kHz_100dA_100Mss_Ni0cRD007.txt	29/05/2024 15:25:39	20.6	295.54	14.90	38460.00	688.58	1.351047e+05	5.338523e+00	6.595692e+00	454.27	3.805726e-07	4441	2.740e-02
135kHz_100dA_100Mss_Ni0cRD008.txt	29/05/2024 15:25:40	20.6	297.00	14.86	38460.00	688.16	1.351047e+05	5.376046e+00	6.593891e+00	454.91	3.782395e-07	4441	2.774e-02
135kHz_100dA_100Mss_Ni0cRD011.txt	29/05/2024 15:25:41	20.6	302.84	14.92	38460.00	698.92	1.351047e+05	5.439155e+00	6.596210e+00	463.57	3.812470e-07	4441	2.851e-02
135kHz_100dA_100Mss_Ni0cRD013.txt	29/05/2024 15:25:42	20.6	302.95	14.87	38460.00	715.20	1.351047e+05	5.457923e+00	6.596307e+00	465.31	3.813768e-07	4441	2.849e-02
135kHz_100dA_100Mss_Ni0cRD014.txt	29/05/2024 15:25:43	20.6	305.46	14.97	38460.00	698.19	1.351047e+05	5.450789e+00	6.596717e+00	465.29	3.819034e-07	4441	2.886e-02
135kHz_100dA_100Mss_Ni0cRD015.txt	29/05/2024 15:25:43	20.6	303.54	14.96	38460.00	698.14	1.351047e+05	5.412276e+00	6.596546e+00	461.76	3.816793e-07	4441	2.896e-02
135kHz_100dA_100Mss_Ni0cRD016.txt	29/05/2024 15:25:44	20.6	303.93	14.94	38460.00	694.22	1.351047e+05	5.423541e+00	6.596780e+00	463.06	3.819927e-07	4441	2.886e-02
135kHz_100dA_100Mss_Ni0cRD017.txt	29/05/2024 15:25:44	20.6	303.96	15.00	38460.00	692.96	1.351047e+05	5.418413e+00	6.598128e+00	464.54	3.837471e-07	4441	2.872e-02
135kHz_100dA_100Mss_Ni0cRD018.txt	29/05/2024 15:25:45	20.6	305.29	14.99	38460.00	716.56	1.351047e+05	5.425039e+00	6.597486e+00	464.19	3.829038e-07	4441	2.899e-02
135kHz_100dA_100Mss_Ni0cRD019.txt	29/05/2024 15:25:46	20.6	306.60	14.94	38460.00	707.99	1.351047e+05	5.471830e+00	6.596270e+00	466.44	3.813310e-07	4441	2.867e-02
135kHz_100dA_100Mss_Ni0cRD020.txt	29/05/2024 15:25:47	20.6	308.60	14.98	38460.00	697.11	1.351351e+05	5.483305e+00	6.597824e+00	469.77	3.833580e-07	4440	2.913e-02
135kHz_100dA_100Mss_Ni0cRD021.txt	29/05/2024 15:25:47	20.6	307.39	14.96	38460.00	707.20	1.351047e+05	5.469452e+00	6.595628e+00	465.32	3.804943e-07	4441	2.909e-02
